sample_id,family_id,image_id,source_caption,edited_caption,label,edit_family,edit_rule,audit_status,file_path,objects,object_counts,split
val-59734::contradiction,val-59734,222735,A remote control on a table with the TV in the background.,A remote control on a table with the LAPTOP in the background,contradiction,contradiction_object,object:tv->laptop,pending,/content/project/artifacts/datasets/coco2017/val2017/000000222735.jpg,"['couch', 'dining table', 'person', 'remote', 'tv']","{'tv': 1, 'person': 1, 'remote': 1, 'couch': 1, 'dining table': 1}",test
val-59734::entailment,val-59734,222735,A remote control on a table with the TV in the background.,A remote control on a table with the TELEVISION in the background,entailment,entailment_synonym,synonym:tv->television,pending,/content/project/artifacts/datasets/coco2017/val2017/000000222735.jpg,"['couch', 'dining table', 'person', 'remote', 'tv']","{'tv': 1, 'person': 1, 'remote': 1, 'couch': 1, 'dining table': 1}",test
val-597757::contradiction,val-597757,334719,People walking on sand next to a mountainous area.,People sitting on sand next to a mountainous area,contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000334719.jpg,"['bottle', 'frisbee', 'person']","{'person': 7, 'frisbee': 1, 'bottle': 1}",test
val-597757::entailment,val-597757,334719,People walking on sand next to a mountainous area.,Individuals walking on sand next to a mountainous area,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000334719.jpg,"['bottle', 'frisbee', 'person']","{'person': 7, 'frisbee': 1, 'bottle': 1}",test
val-604225::contradiction,val-604225,127394,People sitting around a table several pans of food.,People running around a table several pans of food,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000127394.jpg,"['bottle', 'bowl', 'chair', 'cup', 'dining table', 'person', 'pizza', 'spoon']","{'bottle': 3, 'person': 6, 'cup': 4, 'spoon': 5, 'bowl': 1, 'pizza': 1, 'chair': 1, 'dining table': 1}",test
val-605873::contradiction,val-605873,262227,a desk with a monitor and a person holding a laptop,a desk with a monitor and a person dropping a laptop,contradiction,contradiction_action,action:holding->dropping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000262227.jpg,"['book', 'laptop', 'tv']","{'tv': 1, 'laptop': 1, 'book': 9}",test
val-608195::contradiction,val-608195,491130,A person does a trick on their snowboard on a mountain,Two people does a trick on their snowboard on a mountain,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000491130.jpg,"['person', 'snowboard']","{'person': 2, 'snowboard': 1}",test
val-608796::contradiction,val-608796,109313,A man holding a tv remote and wii controller.,A man dropping a tv remote and wii controller,contradiction,contradiction_action,action:holding->dropping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000109313.jpg,"['book', 'couch', 'cup', 'person', 'remote']","{'couch': 1, 'person': 1, 'remote': 2, 'book': 4, 'cup': 2}",test
val-61028::contradiction,val-61028,102411,Two people are riding a motorcycle on the beach.,Two people are riding a bicycle on the beach,contradiction,contradiction_object,object:motorcycle->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000102411.jpg,"['car', 'handbag', 'motorcycle', 'person']","{'motorcycle': 1, 'person': 11, 'car': 1, 'handbag': 1}",test
val-610515::contradiction,val-610515,99024,A person crafting a kite around two sticks.,A person crafting a kite around one stick,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000099024.jpg,"['kite', 'person', 'scissors']","{'person': 1, 'kite': 1, 'scissors': 1}",test
val-610515::entailment,val-610515,99024,A person crafting a kite around two sticks.,AN individual crafting a kite around two sticks,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000099024.jpg,"['kite', 'person', 'scissors']","{'person': 1, 'kite': 1, 'scissors': 1}",test
val-611342::contradiction,val-611342,82688,Two elderly people are playing an interactive video game.,One elderly person is playing an interactive video game,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000082688.jpg,"['cell phone', 'person', 'remote']","{'person': 3, 'remote': 2, 'cell phone': 1}",test
val-61747::contradiction,val-61747,494759,Two people standing on a sandy beach flying a kite.,One person standing on a sandy beach flying a kite,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000494759.jpg,"['kite', 'person']","{'person': 2, 'kite': 1}",test
val-618261::contradiction,val-618261,399655,A puppy cuddles with a shoe on a couch.,A puppy cuddles with a shoe on a bench,contradiction,contradiction_object,object:couch->bench,pending,/content/project/artifacts/datasets/coco2017/val2017/000000399655.jpg,"['couch', 'dog']","{'dog': 1, 'couch': 1}",test
val-618934::contradiction,val-618934,442323,A hotel has a small tv on the dresser.,A hotel has a large tv on the dresser,contradiction,contradiction_attribute,attribute:small->large,pending,/content/project/artifacts/datasets/coco2017/val2017/000000442323.jpg,"['bed', 'chair', 'remote', 'suitcase', 'tv']","{'tv': 1, 'chair': 1, 'bed': 1, 'remote': 1, 'suitcase': 1}",test
val-618983::contradiction,val-618983,201418,A person waits for their luggage at an airport,Two people waits for their luggage at an airport,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000201418.jpg,"['handbag', 'person', 'suitcase', 'tv']","{'tv': 4, 'suitcase': 10, 'person': 14, 'handbag': 1}",test
val-618983::entailment,val-618983,201418,A person waits for their luggage at an airport,AN individual waits for their luggage at an airport,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000201418.jpg,"['handbag', 'person', 'suitcase', 'tv']","{'tv': 4, 'suitcase': 10, 'person': 14, 'handbag': 1}",test
val-620776::contradiction,val-620776,560178,A person holding a bit vegetable in their left hand.,A person dropping a bit vegetable in their left hand,contradiction,contradiction_action,action:holding->dropping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000560178.jpg,"['broccoli', 'carrot', 'person']","{'person': 1, 'carrot': 1, 'broccoli': 2}",test
val-620776::entailment,val-620776,560178,A person holding a bit vegetable in their left hand.,AN individual holding a bit vegetable in their left hand,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000560178.jpg,"['broccoli', 'carrot', 'person']","{'person': 1, 'carrot': 1, 'broccoli': 2}",test
val-623693::contradiction,val-623693,338905,a group of people sitting around a long table while eating from plates of food,a group of people running around a long table while eating from plates of food,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000338905.jpg,"['bottle', 'bowl', 'chair', 'cup', 'dining table', 'knife', 'motorcycle', 'person', 'potted plant', 'sandwich', 'umbrella', 'wine glass']","{'bottle': 5, 'motorcycle': 2, 'chair': 7, 'wine glass': 3, 'cup': 1, 'knife': 2, 'person': 11, 'umbrella': 2, 'potted plant': 1, 'sandwich': 1, 'dining table': 2, 'bowl': 1}",test
val-623693::entailment,val-623693,338905,a group of people sitting around a long table while eating from plates of food,a group of individuals sitting around a long table while eating from plates of food,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000338905.jpg,"['bottle', 'bowl', 'chair', 'cup', 'dining table', 'knife', 'motorcycle', 'person', 'potted plant', 'sandwich', 'umbrella', 'wine glass']","{'bottle': 5, 'motorcycle': 2, 'chair': 7, 'wine glass': 3, 'cup': 1, 'knife': 2, 'person': 11, 'umbrella': 2, 'potted plant': 1, 'sandwich': 1, 'dining table': 2, 'bowl': 1}",test
val-627284::contradiction,val-627284,489014,A dog on a boat with a person in the water.,A cat on a boat with a person in the water,contradiction,contradiction_object,object:dog->cat,pending,/content/project/artifacts/datasets/coco2017/val2017/000000489014.jpg,"['boat', 'dog', 'person']","{'dog': 1, 'boat': 1, 'person': 1}",test
val-627284::entailment,val-627284,489014,A dog on a boat with a person in the water.,A dog on a boat with an individual in the water,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000489014.jpg,"['boat', 'dog', 'person']","{'dog': 1, 'boat': 1, 'person': 1}",test
val-630086::contradiction,val-630086,181816,a person in an outfit is sitting on a bench,a person in an outfit is sitting on a couch,contradiction,contradiction_object,object:bench->couch,pending,/content/project/artifacts/datasets/coco2017/val2017/000000181816.jpg,"['bench', 'car', 'person', 'potted plant']","{'car': 2, 'bench': 1, 'potted plant': 5, 'person': 3}",test
val-630672::contradiction,val-630672,465549,A pair of smiling young people play a Wii game.,A pair of smiling old people play a Wii game,contradiction,contradiction_attribute,attribute:young->old,pending,/content/project/artifacts/datasets/coco2017/val2017/000000465549.jpg,"['couch', 'dining table', 'person', 'potted plant', 'remote', 'vase']","{'person': 2, 'couch': 1, 'potted plant': 2, 'remote': 4, 'vase': 2, 'dining table': 1}",test
val-630672::entailment,val-630672,465549,A pair of smiling young people play a Wii game.,A pair of smiling young individuals play a Wii game,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000465549.jpg,"['couch', 'dining table', 'person', 'potted plant', 'remote', 'vase']","{'person': 2, 'couch': 1, 'potted plant': 2, 'remote': 4, 'vase': 2, 'dining table': 1}",test
val-632993::contradiction,val-632993,109055,a cat sitting next to a bunch of bikes parked next to each other,a dog sitting next to a bunch of bikes parked next to each other,contradiction,contradiction_object,object:cat->dog,pending,/content/project/artifacts/datasets/coco2017/val2017/000000109055.jpg,"['bicycle', 'cat']","{'cat': 1, 'bicycle': 1}",test
val-632993::entailment,val-632993,109055,a cat sitting next to a bunch of bikes parked next to each other,a cat sitting next to a bunch of bicycles parked next to each other,entailment,entailment_synonym,synonym:bikes->bicycles,pending,/content/project/artifacts/datasets/coco2017/val2017/000000109055.jpg,"['bicycle', 'cat']","{'cat': 1, 'bicycle': 1}",test
val-637038::contradiction,val-637038,187734,A group of young people standing next to each other.,A group of old people standing next to each other,contradiction,contradiction_attribute,attribute:young->old,pending,/content/project/artifacts/datasets/coco2017/val2017/000000187734.jpg,"['chair', 'person', 'sports ball', 'tennis racket']","{'sports ball': 14, 'person': 10, 'tennis racket': 2, 'chair': 1}",test
val-637038::entailment,val-637038,187734,A group of young people standing next to each other.,A group of young individuals standing next to each other,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000187734.jpg,"['chair', 'person', 'sports ball', 'tennis racket']","{'sports ball': 14, 'person': 10, 'tennis racket': 2, 'chair': 1}",test
val-640694::contradiction,val-640694,290248,A crowd of people are walking through a covered sidewalk.,A crowd of people are sitting through a covered sidewalk,contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000290248.jpg,"['backpack', 'handbag', 'person', 'suitcase', 'truck']","{'handbag': 9, 'suitcase': 1, 'person': 14, 'backpack': 2, 'truck': 1}",test
